"time_indes","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","rain","Dr..Inv.rel.dist.Earth.Sun.","Delta.Solar.decli.","WS.Sunset.hour.angle.","Ra.Extraterrst.radi.","Rso.Clear.sky.sol.rad.","Rns.sol.radi..MJ.m2.d","Rnl.Net.outgo.longwav.rad.","Delta.Slope.of.the.sat.vp.","ETwind..mm.day.","Etrad.mm.day.","ET0_potential_evp","X30day_run_total_rain","X30day_run_total_ET0","X30day_run_toal_ET0_rain"
4405,"2008/1/22",2008,1,22,-0.506572210280176,-0.0307421501242885,-0.44822608800131,-0.0135120404077305,-0.0384307679035463,1.0405468377303,0.502023382132332,4.04316227214228,1.3033812816495,-1.19872870327803,-1.19602008803436,-1.16974390850344,-1.16974390868706,1.05009044545635,1.25368524354559,-0.507773590181147,0.127825438135057,0.724258874152506,0.595108215308644,1.33704043434258,-0.708776306506401,-0.181476804402998
4406,"2008/1/23",2008,1,23,-0.279008457665183,-0.0190905381521071,-0.221160854871396,-0.021860232798186,-0.0470607481737267,1.09352991728885,0.282760377543887,-0.44471218477837,1.29430619671057,-1.18580862163483,-1.18204972676961,-1.1256802392603,-1.12568024394384,1.10321524775687,1.29216608850433,-0.290949344454932,0.0192914047504809,0.853980487915047,0.642945095813151,1.14946712262002,-0.610600502978067,-0.178741442740773
4407,"2008/1/24",2008,1,24,0.00317059557740623,-0.296889497278329,-0.301042529684413,0.252377887228277,0.236434103701699,1.62200910370191,1.01237767176075,-0.581225476243637,1.28484947637694,-1.17254206636064,-1.16774419670433,-1.08087334904091,-1.08087334780507,1.6331080460275,1.85752432561996,-0.0184663746143209,0.584595812295505,1.19275323990537,1.14728747512787,1.11867150427751,-0.500236736847102,-0.177539847835217
4408,"2008/1/25",2008,1,25,-0.615802811535373,-0.619087230445916,-1.00991376995426,0.366591594370197,0.354503021273105,1.29735258048857,2.35157461687903,-0.427648023345211,1.27501397368364,-1.15893295611448,-1.15311022209348,-1.03536626463113,-1.03536626155637,1.30758310948677,1.54761832642929,-0.610931391091459,1.41537818781757,0.546175960071335,1.03840632456247,1.04214905869915,-0.47755962013142,-0.176416382732839
4409,"2008/1/26",2008,1,26,-0.215290606932985,-0.641899860201978,-0.817442962924471,0.459100001296932,0.450133990142041,1.81943415015222,2.21081104953789,-0.384987619762315,1.26480249970935,-1.14498532902669,-1.13815458860079,-0.989202716158954,-0.989202717032011,1.83106117806414,2.10196842887975,-0.229772682428102,1.44733793601801,1.05278131148488,1.42899058605135,0.893770170321604,-0.365773020146532,-0.17350189393715
4410,"2008/1/27",2008,1,27,-0.900712629809343,-0.381884940401716,-1.10300422564187,0.210949982490642,0.193607826610929,1.47405295296189,1.78333886650803,-0.308198893313103,1.25421815922749,-1.13070330856425,-1.12288414329865,-0.942427116608855,-0.942427119132653,1.48475613235562,1.73515258921273,-0.877223786086836,0.955034681393052,0.769136723376317,0.998230124834614,0.900302574212439,-0.305376519427196,-0.17309872672592
4411,"2008/1/28",2008,1,28,-0.67587964222573,-0.413405617000145,-1.00676882212698,0.356417234894329,0.343985232818822,2.03019507377032,0.961858231948134,-0.436180104061791,1.24326409896792,-1.11609112401161,-1.10730567185078,-0.895084459393294,-0.89508445841416,2.04238585928761,2.33566943943223,-0.667415768319741,0.701517423358361,1.45290761241922,1.39279292054351,0.661403231919029,-0.164186802008416,-0.168016869399748
4412,"2008/1/29",2008,1,29,-0.778738458407707,-0.390592987244083,-0.968400458634111,0.251490891786791,0.235517168297992,-0.0144291749762949,-0.263281362516269,-0.54709715337732,1.23194346566046,-1.10115310023024,-1.09142614414702,-0.847220332009855,-0.847220328569813,-0.00770748770462616,0.0651537208608662,-0.763709723188052,-0.060646061272548,-0.0746950665463104,-0.082592761174819,0.66420283358653,-0.321499134576807,-0.169482691974807
4413,"2008/1/30",2008,1,30,-0.134277911002049,-0.0850754564787767,-0.168954720938478,-0.0139294500272533,-0.0388622669170553,0.485035467868994,1.2306475591563,-0.154621440414678,1.22025969972974,-1.08589366107214,-1.07525237655544,-0.798880806784218,-0.798880804054625,0.493093156702637,0.597563604234035,-0.151695264276192,0.409416548725676,0.161007827612197,0.302615236583595,0.498093134648144,-0.295900561730528,-0.166154024380909
4414,"2008/1/31",2008,1,31,-0.0405216449246708,-1.37742319701432,-1.49046179796328,1.18393180559823,1.19943202710045,1.84078957507632,1.96598607198443,-0.572693395527058,1.20821624160037,-1.07031731913944,-1.0587913389659,-0.75011243404159,-0.750112431344199,1.85247372587769,2.14497465214939,-0.0609213086781907,2.26875229548342,1.13755052572345,1.85915259635821,0.496226733536477,-0.155341718560656,-0.164762728501748
4415,"2008/2/1",2008,2,1,-1.37859651030083,0.239943193271548,-0.845118503804571,-0.389180697978228,-0.426779880061664,-1.00164451450597,0.200180524004029,-0.461776346211528,1.19581665756618,-1.0544286928517,-1.04204990915517,-0.700962180649606,-0.700962176488001,-0.997563497200737,-1.02425153491127,-1.31497517255016,-0.255587896988854,-1.06651599549109,-0.906444280968072,0.508358340762314,-0.239695064836311,-0.165819252740644
4416,"2008/2/2",2008,2,2,-0.687712957361712,0.0787830024142177,-0.457031941917707,-0.181258531253446,-0.211839433957484,0.670926782714716,0.18431223842186,-0.461776346211528,1.18306455587739,-1.03823247572474,-1.02503502630876,-0.651477361732719,-0.651477363921513,0.679481706176788,0.781448578987564,-0.678520461784597,-0.125325786985362,0.477181779466239,0.298417588518023,0.318918627928086,-0.131056258009965,-0.160573354531821
